,price,powerPS,Age,kilometer,model
28021,7500.0,175.0,16.0,150000.0,165.0
28022,6600.0,110.0,13.92,150000.0,243.0
28023,14500.0,179.0,11.0,50000.0,131.0
28024,18900.0,156.0,7.08,30000.0,137.0
28025,5999.0,140.0,15.42,150000.0,8.0
28026,150.0,60.0,26.0,150000.0,203.0
28027,600.0,174.0,27.0,150000.0,8.0
28028,500.0,101.0,26.25,150000.0,137.0
28029,4590.0,64.0,15.25,90000.0,131.0
28030,100.0,200.0,23.0,150000.0,136.0
28031,3500.0,102.0,21.17,150000.0,2.0
28032,14900.0,105.0,9.25,20000.0,243.0
28033,11900.0,125.0,10.58,125000.0,42.0
28034,1199.0,150.0,23.5,150000.0,55.0
28035,1650.0,128.0,22.08,150000.0,81.0
28036,4200.0,86.0,8.42,60000.0,206.0
28037,11650.0,122.0,11.75,100000.0,243.0
28038,6399.0,105.0,11.08,150000.0,243.0
28039,2900.0,290.0,28.0,150000.0,52.0
28040,1950.0,75.0,25.58,70000.0,243.0
28041,3200.0,69.0,14.75,150000.0,174.0
28042,950.0,58.0,20.25,150000.0,240.0
28043,700.0,60.0,4.0,150000.0,131.0
28044,2590.0,80.0,15.25,125000.0,59.0
28045,8500.0,140.0,15.17,150000.0,8.0
28046,8900.0,204.0,16.58,150000.0,56.0
28047,1000.0,87.0,19.08,150000.0,2.0
28048,850.0,54.0,21.67,150000.0,240.0
28049,9300.0,170.0,13.92,125000.0,80.0
28050,3876.0,75.0,15.33,80000.0,40.0
28051,5000.0,116.0,12.17,150000.0,160.0
28052,4800.0,71.0,11.92,60000.0,39.0
28053,5999.0,143.0,19.42,150000.0,55.0
28054,5200.0,105.0,4.5,150000.0,82.0
28055,1100.0,60.0,22.83,150000.0,131.0
28056,2999.0,101.0,23.25,100000.0,57.0
28057,4850.0,140.0,15.92,150000.0,243.0
28058,10200.0,116.0,10.0,80000.0,154.0
28059,300.0,130.0,23.0,150000.0,217.0
28060,390.0,75.0,4.33,150000.0,196.0
28061,980.0,170.0,26.0,150000.0,128.0
28062,350.0,54.0,21.0,150000.0,240.0
28063,55999.0,272.0,6.25,20000.0,196.0
28064,1800.0,150.0,26.42,150000.0,101.0
28065,6199.0,170.0,15.67,150000.0,8.0
28066,1900.0,90.0,4.17,150000.0,187.0
28067,9199.0,200.0,14.83,150000.0,196.0
28068,7950.0,69.0,10.83,70000.0,99.0
28069,1000.0,60.0,25.67,150000.0,131.0
28070,2950.0,68.0,13.33,80000.0,43.0
28071,12700.0,109.0,11.42,40000.0,137.0
28072,2600.0,163.0,19.08,150000.0,101.0
28073,999.0,59.0,20.67,150000.0,204.0
28074,13999.0,136.0,12.08,150000.0,52.0
28075,3000.0,143.0,20.92,125000.0,55.0
28076,3500.0,122.0,23.92,70000.0,123.0
28077,10700.0,160.0,12.5,100000.0,243.0
28078,9500.0,131.0,12.25,150000.0,2.0
28079,2599.0,90.0,21.42,150000.0,24.0
28080,2800.0,98.0,31.83,150000.0,240.0
28081,4650.0,140.0,15.42,150000.0,243.0
28082,1450.0,84.0,21.92,150000.0,42.0
28083,12150.0,241.0,18.83,150000.0,243.0
28084,5600.0,140.0,16.08,125000.0,243.0
28085,22500.0,218.0,9.0,50000.0,101.0
28086,11750.0,140.0,10.42,50000.0,42.0
28087,3100.0,101.0,15.58,150000.0,160.0
28088,350.0,60.0,19.25,50000.0,1.0
28089,1500.0,115.0,4.0,90000.0,222.0
28090,9999.0,84.0,8.17,40000.0,196.0
28091,1900.0,125.0,21.42,150000.0,56.0
28092,2300.0,147.0,5.83,150000.0,50.0
28093,700.0,60.0,31.42,150000.0,243.0
28094,1100.0,75.0,21.5,60000.0,113.0
28095,1000.0,75.0,22.17,80000.0,243.0
28096,1500.0,115.0,21.5,150000.0,42.0
28097,8500.0,140.0,14.75,90000.0,42.0
28098,3690.0,116.0,17.08,150000.0,105.0
28099,18500.0,386.0,14.17,150000.0,138.0
28100,1500.0,125.0,25.67,150000.0,56.0
28101,1500.0,140.0,21.58,150000.0,136.0
28102,6990.0,140.0,13.5,150000.0,8.0
28103,5490.0,140.0,15.75,150000.0,8.0
28104,9800.0,109.0,13.17,70000.0,58.0
28105,900.0,75.0,26.83,150000.0,243.0
28106,3300.0,150.0,19.67,150000.0,55.0
28107,25000.0,103.0,54.58,100000.0,196.0
28108,2750.0,65.0,18.25,90000.0,173.0
28109,24900.0,409.0,12.75,150000.0,128.0
28110,1850.0,110.0,4.5,150000.0,209.0
28111,18850.0,122.0,8.25,90000.0,144.0
28112,9000.0,140.0,13.75,150000.0,57.0
28113,9500.0,310.0,10.33,80000.0,56.0
28114,1800.0,90.0,21.0,150000.0,128.0
28115,1800.0,105.0,16.75,150000.0,156.0
28116,13000.0,211.0,11.08,125000.0,243.0
28117,9990.0,140.0,11.42,80000.0,171.0
28118,999.0,60.0,17.42,125000.0,212.0
28119,2250.0,75.0,19.17,150000.0,42.0
28120,4800.0,80.0,14.5,125000.0,243.0
28121,15500.0,204.0,9.17,125000.0,193.0
28122,1100.0,60.0,16.5,90000.0,72.0
28123,2500.0,109.0,17.0,150000.0,157.0
28124,1399.0,54.0,3.83,100000.0,240.0
28125,4999.0,95.0,5.42,125000.0,144.0
28126,6499.0,245.0,20.5,150000.0,101.0
28127,550.0,75.0,23.33,150000.0,1.0
28128,750.0,115.0,23.17,150000.0,119.0
28129,41000.0,190.0,6.5,20000.0,100.0
28130,3650.0,90.0,17.58,70000.0,187.0
28131,2650.0,131.0,19.75,150000.0,154.0
28132,549.0,54.0,23.25,125000.0,6.0
28133,16500.0,177.0,14.0,125000.0,55.0
28134,2500.0,136.0,16.75,150000.0,229.0
28135,2200.0,82.0,20.75,80000.0,144.0
28136,1699.0,140.0,22.25,150000.0,136.0
28137,2000.0,60.0,19.33,125000.0,131.0
28138,750.0,50.0,21.0,150000.0,1.0
28139,180.0,50.0,25.0,150000.0,131.0
28140,2350.0,118.0,22.25,150000.0,55.0
28141,5000.0,90.0,13.33,125000.0,20.0
28142,1100.0,60.0,21.5,150000.0,131.0
28143,3999.0,113.0,17.92,125000.0,190.0
28144,3800.0,80.0,13.83,150000.0,97.0
28145,12000.0,170.0,11.25,90000.0,196.0
28146,8100.0,122.0,12.58,125000.0,243.0
28147,400.0,115.0,26.0,150000.0,128.0
28148,22000.0,170.0,11.67,60000.0,145.0
28149,3300.0,131.0,18.5,150000.0,8.0
28150,5800.0,140.0,13.33,150000.0,243.0
28151,100.0,67.0,22.33,150000.0,240.0
28152,1500.0,125.0,22.58,150000.0,138.0
28153,3900.0,75.0,15.42,150000.0,82.0
28154,11800.0,200.0,13.83,100000.0,57.0
28155,8990.0,136.0,13.92,125000.0,81.0
28156,999.0,90.0,21.83,150000.0,243.0
28157,17500.0,140.0,8.75,70000.0,8.0
28158,1600.0,90.0,5.17,150000.0,88.0
28159,500.0,101.0,24.33,150000.0,128.0
28160,2500.0,101.0,17.25,150000.0,35.0
28161,9990.0,84.0,7.92,20000.0,196.0
28162,1000.0,135.0,20.67,150000.0,232.0
28163,9990.0,120.0,11.83,50000.0,232.0
28164,4250.0,141.0,16.42,150000.0,223.0
28165,2350.0,218.0,23.0,30000.0,128.0
28166,2900.0,132.0,31.58,100000.0,196.0
28167,990.0,90.0,24.67,150000.0,243.0
28168,1900.0,140.0,19.0,150000.0,219.0
28169,6800.0,105.0,15.0,150000.0,128.0
28170,4800.0,185.0,15.83,80000.0,200.0
28171,13900.0,140.0,11.0,90000.0,8.0
28172,1950.0,95.0,18.25,150000.0,144.0
28173,5999.0,136.0,16.33,125000.0,137.0
28174,2999.0,166.0,18.25,150000.0,66.0
28175,500.0,75.0,22.92,150000.0,243.0
28176,2900.0,75.0,11.33,70000.0,203.0
28177,48900.0,313.0,8.42,30000.0,52.0
28178,6500.0,120.0,13.25,100000.0,232.0
28179,4000.0,75.0,16.5,150000.0,243.0
28180,1450.0,170.0,24.92,150000.0,138.0
28181,5500.0,286.0,29.58,125000.0,196.0
28182,2150.0,150.0,20.5,150000.0,56.0
28183,2450.0,218.0,21.42,150000.0,213.0
28184,11900.0,344.0,15.83,150000.0,56.0
28185,6500.0,150.0,20.58,150000.0,243.0
28186,2499.0,101.0,20.92,150000.0,201.0
28187,800.0,54.0,23.0,150000.0,140.0
28188,400.0,75.0,4.25,150000.0,243.0
28189,8350.0,105.0,14.42,150000.0,89.0
28190,4500.0,150.0,14.0,150000.0,119.0
28191,350.0,65.0,25.0,30000.0,20.0
28192,8000.0,204.0,16.25,150000.0,56.0
28193,15500.0,122.0,9.17,40000.0,243.0
28194,1200.0,75.0,23.42,150000.0,243.0
28195,3200.0,116.0,13.83,150000.0,42.0
28196,3500.0,69.0,6.0,125000.0,43.0
28197,2150.0,90.0,3.42,150000.0,243.0
28198,1250.0,75.0,19.42,150000.0,232.0
28199,2600.0,140.0,21.58,150000.0,138.0
28200,3799.0,224.0,22.75,150000.0,78.0
28201,13900.0,299.0,16.92,150000.0,224.0
28202,1350.0,69.0,17.25,150000.0,240.0
28203,17850.0,196.0,17.83,150000.0,2.0
28204,7000.0,160.0,3.83,150000.0,243.0
28205,4700.0,105.0,14.83,150000.0,128.0
28206,9200.0,231.0,17.83,150000.0,55.0
28207,7490.0,110.0,14.0,90000.0,8.0
28208,4500.0,224.0,15.5,150000.0,209.0
28209,7000.0,141.0,13.25,100000.0,165.0
28210,7900.0,150.0,14.0,5000.0,205.0
28211,450.0,46.0,5.25,150000.0,196.0
28212,19490.0,215.0,10.75,150000.0,17.0
28213,1400.0,190.0,23.83,150000.0,66.0
28214,1300.0,74.0,22.08,150000.0,94.0
28215,18450.0,120.0,7.5,20000.0,242.0
28216,13900.0,190.0,13.67,150000.0,138.0
28217,9600.0,105.0,12.33,125000.0,105.0
28218,8888.0,95.0,11.5,90000.0,144.0
28219,750.0,54.0,21.08,150000.0,240.0
28220,3550.0,80.0,13.92,100000.0,1.0
28221,4999.0,116.0,16.58,150000.0,144.0
28222,18800.0,110.0,7.75,20000.0,243.0
28223,250.0,82.0,21.0,150000.0,113.0
28224,2500.0,116.0,21.75,150000.0,8.0
28225,750.0,100.0,31.0,150000.0,196.0
28226,2500.0,143.0,20.58,150000.0,138.0
28227,600.0,139.0,24.0,150000.0,112.0
28228,450.0,50.0,26.5,150000.0,1.0
28229,7900.0,105.0,15.0,150000.0,105.0
28230,5990.0,116.0,17.67,125000.0,216.0
28231,6099.0,110.0,12.25,125000.0,190.0
28232,21900.0,235.0,13.17,150000.0,128.0
28233,950.0,101.0,24.5,150000.0,8.0
28234,6200.0,75.0,10.0,30000.0,204.0
28235,6750.0,150.0,17.5,150000.0,133.0
28236,1950.0,129.0,20.25,150000.0,123.0
28237,10800.0,120.0,14.75,10000.0,56.0
28238,3150.0,163.0,18.17,150000.0,52.0
28239,600.0,75.0,22.08,150000.0,196.0
28240,8250.0,84.0,11.42,50000.0,39.0
28241,1900.0,90.0,22.25,150000.0,24.0
28242,1650.0,150.0,21.08,150000.0,35.0
28243,3490.0,140.0,23.42,150000.0,3.0
28244,1750.0,170.0,21.25,150000.0,101.0
28245,4890.0,136.0,17.08,150000.0,105.0
28246,600.0,100.0,24.0,150000.0,8.0
28247,3750.0,140.0,15.08,150000.0,64.0
28248,950.0,116.0,24.33,150000.0,196.0
28249,9850.0,224.0,15.17,150000.0,123.0
28250,950.0,100.0,21.08,150000.0,243.0
28251,3250.0,118.0,32.58,150000.0,138.0
28252,550.0,116.0,4.0,150000.0,128.0
28253,15300.0,150.0,8.25,60000.0,243.0
28254,2800.0,75.0,22.83,150000.0,243.0
28255,1250.0,125.0,23.08,125000.0,217.0
28256,5499.0,250.0,18.33,150000.0,196.0
28257,900.0,166.0,19.5,150000.0,66.0
28258,20000.0,110.0,8.33,30000.0,243.0
28259,800.0,125.0,27.0,150000.0,56.0
28260,3200.0,150.0,17.5,150000.0,55.0
28261,9990.0,140.0,9.83,125000.0,42.0
28262,11500.0,160.0,12.33,150000.0,8.0
28263,5950.0,69.0,8.5,20000.0,214.0
28264,850.0,125.0,27.17,150000.0,196.0
28265,6599.0,177.0,14.25,150000.0,110.0
28266,950.0,50.0,22.42,150000.0,1.0
28267,10500.0,163.0,17.75,100000.0,73.0
28268,3200.0,136.0,17.92,150000.0,8.0
28269,11900.0,218.0,42.25,150000.0,21.0
28270,1700.0,90.0,25.92,150000.0,20.0
28271,9500.0,190.0,12.08,150000.0,56.0
28272,7350.0,102.0,13.5,150000.0,2.0
28273,15200.0,120.0,13.42,80000.0,56.0
28274,7500.0,102.0,22.75,150000.0,2.0
28275,2500.0,48.0,50.75,70000.0,128.0
28276,16450.0,177.0,15.33,90000.0,3.0
28277,12800.0,125.0,11.17,90000.0,57.0
28278,11000.0,218.0,16.0,150000.0,100.0
28279,14999.0,184.0,11.42,100000.0,138.0
28280,8750.0,145.0,14.0,90000.0,160.0
28281,1850.0,116.0,21.25,150000.0,50.0
28282,2750.0,87.0,16.92,125000.0,174.0
28283,11000.0,232.0,15.75,150000.0,196.0
28284,999.0,60.0,22.33,150000.0,1.0
28285,800.0,60.0,24.42,150000.0,240.0
28286,5800.0,140.0,14.33,150000.0,8.0
28287,7500.0,105.0,15.83,150000.0,8.0
28288,1190.0,150.0,28.25,150000.0,33.0
28289,4999.0,105.0,4.67,150000.0,82.0
28290,5999.0,71.0,4.08,60000.0,39.0
28291,450.0,85.0,22.0,150000.0,154.0
28292,8000.0,140.0,16.83,150000.0,56.0
28293,4850.0,143.0,18.67,150000.0,123.0
28294,1200.0,75.0,27.17,125000.0,243.0
28295,7999.0,95.0,13.42,80000.0,155.0
28296,11300.0,111.0,9.58,125000.0,180.0
28297,19000.0,140.0,8.33,70000.0,8.0
28298,17499.0,105.0,8.33,20000.0,243.0
28299,850.0,60.0,22.58,150000.0,240.0
28300,6500.0,116.0,30.17,150000.0,196.0
28301,4950.0,83.0,15.75,150000.0,187.0
28302,1000.0,150.0,23.58,150000.0,56.0
28303,800.0,105.0,27.08,150000.0,55.0
28304,1550.0,75.0,24.0,150000.0,243.0
28305,7400.0,140.0,4.0,150000.0,105.0
28306,1590.0,101.0,20.33,150000.0,42.0
28307,3100.0,68.0,12.0,150000.0,232.0
28308,9400.0,126.0,13.25,70000.0,63.0
28309,6850.0,250.0,19.92,150000.0,78.0
28310,890.0,50.0,31.58,150000.0,131.0
28311,10490.0,140.0,13.58,150000.0,8.0
28312,2990.0,95.0,16.67,150000.0,115.0
28313,1500.0,118.0,33.33,150000.0,196.0
28314,1150.0,69.0,22.0,150000.0,232.0
28315,2500.0,170.0,23.67,150000.0,55.0
28316,799.0,60.0,20.67,150000.0,173.0
28317,7250.0,140.0,15.08,150000.0,149.0
28318,350.0,54.0,24.58,150000.0,204.0
28319,7500.0,122.0,18.92,150000.0,138.0
28320,1150.0,124.0,21.0,150000.0,154.0
28321,3950.0,75.0,15.25,150000.0,97.0
28322,4290.0,109.0,15.33,90000.0,232.0
28323,150.0,60.0,28.0,150000.0,243.0
28324,500.0,101.0,24.0,125000.0,148.0
28325,3850.0,109.0,16.42,100000.0,232.0
28326,4400.0,90.0,17.42,150000.0,243.0
28327,1150.0,75.0,20.92,150000.0,88.0
28328,9300.0,143.0,13.58,150000.0,56.0
28329,8900.0,218.0,15.83,150000.0,100.0
28330,21490.0,116.0,9.92,90000.0,216.0
28331,150.0,48.0,4.0,150000.0,131.0
28332,8900.0,86.0,10.25,80000.0,131.0
28333,5650.0,163.0,16.17,150000.0,199.0
28334,5500.0,193.0,21.92,150000.0,101.0
28335,2800.0,131.0,22.0,150000.0,56.0
28336,8290.0,82.0,9.25,20000.0,1.0
28337,2700.0,116.0,18.17,150000.0,64.0
28338,1600.0,136.0,20.58,150000.0,196.0
28339,19900.0,245.0,11.25,150000.0,101.0
28340,1499.0,147.0,20.5,125000.0,42.0
28341,4999.0,77.0,11.42,80000.0,214.0
28342,1100.0,82.0,5.75,125000.0,113.0
28343,1250.0,75.0,22.33,150000.0,42.0
28344,9399.0,231.0,15.58,150000.0,55.0
28345,1700.0,115.0,17.33,150000.0,160.0
28346,13800.0,120.0,8.42,20000.0,232.0
28347,3450.0,90.0,18.25,150000.0,128.0
28348,4999.0,109.0,16.42,125000.0,229.0
28349,9800.0,131.0,14.0,150000.0,154.0
28350,1199.0,116.0,24.5,150000.0,8.0
28351,970.0,60.0,24.58,150000.0,240.0
28352,6499.0,160.0,11.17,150000.0,35.0
28353,500.0,101.0,22.08,150000.0,119.0
28354,10950.0,75.0,9.92,50000.0,131.0
28355,8000.0,124.0,13.25,70000.0,110.0
28356,39900.0,265.0,9.08,90000.0,196.0
28357,9999.0,110.0,23.67,150000.0,64.0
28358,1490.0,98.0,18.25,150000.0,207.0
28359,3450.0,174.0,27.42,150000.0,8.0
28360,1800.0,101.0,18.17,150000.0,243.0
28361,3900.0,163.0,21.25,150000.0,73.0
28362,5700.0,105.0,15.67,125000.0,50.0
28363,1699.0,150.0,20.17,150000.0,56.0
28364,560.0,101.0,25.58,150000.0,56.0
28365,1000.0,101.0,24.0,150000.0,8.0
28366,15990.0,239.0,11.5,150000.0,56.0
28367,2222.0,50.0,19.75,100000.0,94.0
28368,24900.0,271.0,11.83,90000.0,243.0
28369,3990.0,105.0,16.75,150000.0,243.0
28370,1799.0,55.0,26.75,150000.0,197.0
28371,5500.0,109.0,16.67,150000.0,144.0
28372,2500.0,143.0,20.83,150000.0,138.0
28373,3799.0,116.0,17.33,150000.0,64.0
28374,3600.0,75.0,20.75,125000.0,131.0
28375,2950.0,100.0,23.58,150000.0,138.0
28376,3599.0,90.0,5.83,100000.0,242.0
28377,7999.0,163.0,15.67,150000.0,55.0
28378,1500.0,115.0,22.92,150000.0,50.0
28379,18900.0,184.0,10.08,90000.0,101.0
28380,599.0,75.0,21.0,150000.0,232.0
28381,1600.0,163.0,19.58,150000.0,56.0
28382,5900.0,90.0,13.0,125000.0,42.0
28383,3500.0,65.0,24.0,150000.0,2.0
28384,18450.0,218.0,12.42,150000.0,100.0
28385,2999.0,170.0,20.58,150000.0,154.0
28386,18400.0,235.0,13.08,150000.0,100.0
28387,840.0,54.0,22.58,125000.0,140.0
28388,5500.0,85.0,5.08,150000.0,37.0
28389,1800.0,60.0,19.0,150000.0,197.0
28390,2390.0,150.0,28.5,125000.0,240.0
28391,6950.0,200.0,16.17,150000.0,243.0
28392,7300.0,102.0,20.58,150000.0,2.0
28393,5600.0,170.0,15.75,150000.0,105.0
28394,4200.0,60.0,11.25,50000.0,72.0
28395,6999.0,184.0,13.75,125000.0,119.0
28396,2200.0,192.0,20.08,150000.0,101.0
28397,500.0,75.0,25.58,150000.0,243.0
28398,15700.0,136.0,9.08,125000.0,123.0
28399,18990.0,205.0,12.75,125000.0,17.0
28400,5200.0,150.0,19.83,150000.0,138.0
28401,590.0,54.0,20.5,150000.0,196.0
28402,25350.0,245.0,11.5,150000.0,172.0
28403,19000.0,158.0,9.58,20000.0,81.0
28404,600.0,43.0,23.0,150000.0,204.0
28405,850.0,170.0,18.17,150000.0,55.0
28406,4650.0,101.0,18.33,150000.0,243.0
28407,11000.0,65.0,57.58,50000.0,166.0
28408,4900.0,126.0,14.67,150000.0,161.0
28409,16499.0,170.0,14.75,100000.0,55.0
28410,1250.0,101.0,21.92,150000.0,50.0
28411,900.0,90.0,22.5,150000.0,30.0
28412,1500.0,109.0,17.08,150000.0,232.0
28413,4350.0,198.0,20.0,150000.0,0.0
28414,5490.0,163.0,17.83,150000.0,56.0
28415,1300.0,125.0,25.0,150000.0,128.0
28416,4200.0,170.0,22.17,5000.0,101.0
28417,3200.0,147.0,19.92,150000.0,119.0
28418,958.0,75.0,19.5,150000.0,203.0
28419,1200.0,125.0,27.0,150000.0,56.0
28420,1780.0,58.0,21.42,125000.0,204.0
28421,1099.0,60.0,18.92,125000.0,197.0
28422,10900.0,99.0,12.25,10000.0,99.0
28423,2300.0,105.0,21.25,150000.0,196.0
28424,550.0,50.0,24.75,150000.0,131.0
28425,4400.0,82.0,18.0,150000.0,144.0
28426,12900.0,122.0,11.42,125000.0,243.0
28427,9500.0,140.0,13.83,150000.0,8.0
28428,3700.0,140.0,15.0,150000.0,8.0
28429,4400.0,88.0,3.17,150000.0,2.0
28430,550.0,64.0,18.33,80000.0,28.0
28431,3700.0,124.0,32.58,150000.0,196.0
28432,11500.0,120.0,13.67,70000.0,98.0
28433,1350.0,75.0,19.42,150000.0,203.0
28434,550.0,101.0,25.42,150000.0,196.0
28435,850.0,50.0,20.42,150000.0,94.0
28436,2300.0,54.0,18.5,150000.0,131.0
28437,3499.0,128.0,19.0,150000.0,196.0
28438,19900.0,306.0,18.08,125000.0,230.0
28439,6000.0,80.0,9.42,40000.0,173.0
28440,599.0,60.0,24.92,150000.0,240.0
28441,4950.0,170.0,19.5,150000.0,55.0
28442,2000.0,75.0,18.25,150000.0,204.0
28443,1299.0,86.0,21.92,125000.0,174.0
28444,1100.0,125.0,26.0,150000.0,56.0
28445,29000.0,55.0,53.0,150000.0,196.0
28446,1800.0,101.0,21.25,150000.0,42.0
28447,7800.0,170.0,19.67,150000.0,55.0
28448,5500.0,85.0,5.08,150000.0,37.0
28449,1200.0,125.0,21.0,150000.0,57.0
28450,3600.0,101.0,16.25,80000.0,160.0
28451,23000.0,122.0,6.42,5000.0,170.0
28452,5999.0,120.0,12.42,125000.0,79.0
28453,12300.0,122.0,11.58,70000.0,243.0
28454,5100.0,69.0,12.25,100000.0,131.0
28455,280.0,75.0,23.83,150000.0,1.0
28456,8900.0,150.0,13.17,125000.0,42.0
28457,10500.0,120.0,11.17,150000.0,56.0
28458,4500.0,178.0,16.08,150000.0,56.0
28459,1200.0,101.0,20.5,20000.0,160.0
28460,33000.0,179.0,47.58,150000.0,238.0
28461,250.0,60.0,21.0,150000.0,128.0
28462,1800.0,125.0,23.83,150000.0,8.0
28463,1700.0,193.0,4.0,150000.0,123.0
28464,4950.0,110.0,12.33,150000.0,42.0
28465,1350.0,88.0,25.17,100000.0,154.0
28466,11900.0,105.0,8.92,20000.0,131.0
28467,12800.0,208.0,15.67,60000.0,128.0
28468,4900.0,72.0,35.0,150000.0,243.0
28469,450.0,131.0,21.08,150000.0,154.0
28470,6699.0,231.0,21.67,150000.0,55.0
28471,200.0,74.0,23.25,150000.0,112.0
28472,2999.0,110.0,26.83,150000.0,2.0
28473,6800.0,170.0,14.25,150000.0,8.0
28474,1000.0,90.0,26.0,150000.0,57.0
28475,1500.0,101.0,20.58,5000.0,50.0
28476,1150.0,60.0,25.58,150000.0,240.0
28477,100.0,90.0,21.0,150000.0,243.0
28478,10999.0,110.0,10.0,50000.0,42.0
28479,6300.0,164.0,20.0,125000.0,73.0
28480,2950.0,145.0,17.33,150000.0,154.0
28481,1200.0,135.0,4.33,150000.0,232.0
28482,800.0,150.0,19.0,150000.0,55.0
28483,10500.0,174.0,16.5,150000.0,2.0
28484,37900.0,306.0,10.58,60000.0,100.0
28485,27999.0,170.0,11.75,100000.0,67.0
28486,800.0,50.0,23.17,150000.0,173.0
28487,5500.0,104.0,16.0,5000.0,243.0
28488,15500.0,375.0,52.17,100000.0,128.0
28489,1899.0,90.0,32.0,150000.0,243.0
28490,4200.0,105.0,16.58,150000.0,42.0
28491,43000.0,190.0,7.67,30000.0,100.0
28492,17999.0,232.0,15.58,150000.0,90.0
28493,9000.0,230.0,17.0,150000.0,52.0
28494,1600.0,101.0,17.42,150000.0,160.0
28495,2490.0,116.0,22.75,150000.0,50.0
28496,7000.0,200.0,16.33,150000.0,128.0
28497,3900.0,90.0,30.42,150000.0,243.0
28498,4500.0,130.0,3.25,150000.0,128.0
28499,1100.0,88.0,5.0,150000.0,137.0
28500,1199.0,84.0,20.58,150000.0,42.0
28501,1999.0,75.0,17.08,150000.0,240.0
28502,4500.0,120.0,15.42,70000.0,55.0
28503,4250.0,105.0,16.58,150000.0,243.0
28504,950.0,44.0,24.25,150000.0,1.0
28505,950.0,75.0,5.33,150000.0,8.0
28506,350.0,116.0,24.08,150000.0,119.0
28507,8499.0,286.0,19.5,150000.0,101.0
28508,1199.0,150.0,22.83,150000.0,52.0
28509,1499.0,75.0,23.33,150000.0,243.0
28510,5800.0,140.0,4.25,125000.0,105.0
28511,1490.0,133.0,30.08,150000.0,33.0
28512,32900.0,190.0,5.25,10000.0,100.0
28513,10400.0,224.0,19.92,125000.0,196.0
28514,6000.0,140.0,12.67,125000.0,57.0
28515,100.0,75.0,24.0,150000.0,169.0
28516,4800.0,140.0,19.08,150000.0,196.0
28517,64280.0,204.0,5.08,5000.0,2.0
28518,4600.0,150.0,16.25,150000.0,136.0
28519,12950.0,105.0,10.42,100000.0,105.0
28520,1700.0,60.0,18.83,125000.0,197.0
28521,4400.0,80.0,13.42,90000.0,1.0
28522,16600.0,129.0,10.92,125000.0,182.0
28523,13500.0,165.0,8.58,60000.0,42.0
28524,2550.0,101.0,17.58,150000.0,105.0
28525,20400.0,140.0,11.75,90000.0,2.0
28526,200.0,170.0,25.58,150000.0,119.0
28527,1299.0,52.0,17.75,150000.0,28.0
28528,1150.0,103.0,21.75,70000.0,196.0
28529,6600.0,200.0,48.0,150000.0,55.0
28530,3399.0,170.0,21.08,150000.0,123.0
28531,12000.0,122.0,11.33,80000.0,35.0
28532,6600.0,155.0,16.08,70000.0,134.0
28533,9750.0,102.0,12.83,125000.0,243.0
28534,999.0,110.0,24.5,150000.0,8.0
28535,5900.0,101.0,11.42,125000.0,203.0
28536,1699.0,60.0,19.75,125000.0,232.0
28537,9900.0,143.0,14.58,150000.0,216.0
28538,1050.0,60.0,20.67,150000.0,1.0
28539,2300.0,116.0,21.08,5000.0,128.0
28540,5900.0,75.0,18.42,80000.0,4.0
28541,4800.0,116.0,16.33,150000.0,243.0
28542,150.0,101.0,23.0,150000.0,119.0
28543,2100.0,125.0,23.0,150000.0,55.0
28544,5800.0,69.0,12.75,70000.0,97.0
28545,375.0,85.0,26.75,150000.0,243.0
28546,2600.0,136.0,4.0,150000.0,229.0
28547,2600.0,170.0,17.25,150000.0,52.0
28548,8999.0,165.0,16.92,125000.0,138.0
28549,8250.0,155.0,12.5,70000.0,196.0
28550,4499.0,45.0,15.0,100000.0,39.0
28551,4000.0,140.0,16.83,150000.0,8.0
28552,4000.0,84.0,25.92,150000.0,2.0
28553,9950.0,140.0,13.17,50000.0,42.0
28554,2399.0,143.0,20.08,150000.0,55.0
28555,20999.0,265.0,7.0,60000.0,44.0
28556,9500.0,122.0,13.67,90000.0,216.0
28557,2500.0,163.0,21.0,150000.0,73.0
28558,220.0,102.0,23.17,150000.0,55.0
28559,220.0,50.0,21.42,150000.0,178.0
28560,28000.0,184.0,6.17,20000.0,35.0
28561,4200.0,75.0,13.25,150000.0,128.0
28562,1800.0,82.0,18.42,150000.0,144.0
28563,1650.0,117.0,19.75,150000.0,25.0
28564,1100.0,68.0,16.25,150000.0,173.0
28565,19990.0,156.0,10.75,30000.0,123.0
28566,5890.0,83.0,12.42,125000.0,1.0
28567,1999.0,118.0,3.67,150000.0,55.0
28568,2690.0,145.0,4.0,150000.0,191.0
28569,7200.0,140.0,14.5,150000.0,56.0
28570,699.0,54.0,24.0,150000.0,204.0
28571,15600.0,86.0,6.17,20000.0,243.0
28572,1600.0,115.0,22.75,150000.0,128.0
28573,795.0,75.0,28.33,150000.0,243.0
28574,4500.0,102.0,17.25,150000.0,105.0
28575,750.0,140.0,18.42,150000.0,191.0
28576,1599.0,125.0,23.0,150000.0,243.0
28577,400.0,60.0,21.0,150000.0,243.0
28578,3222.0,75.0,14.83,150000.0,203.0
28579,1150.0,54.0,20.33,150000.0,204.0
28580,700.0,147.0,25.83,150000.0,196.0
28581,8199.0,260.0,13.92,125000.0,137.0
28582,11990.0,200.0,14.83,150000.0,23.0
28583,1900.0,88.0,22.5,150000.0,2.0
